UUID	Linked_Image_URL	Linked_Image_Thumbnail_URL
A71E6072E5014333B3F63498D6572540	http://collections.smvk.se/carlotta-em/web/image/zoom/1230945/1935.52.0039_bak.jpg	http://collections.smvk.se/carlotta-em/web/image/tn/1230946/1935.52.0039_bak.jpg
376A2CA9E5804F98BEDF48739C8A6157	http://collections.smvk.se/carlotta-em/web/image/zoom/1230846/1935.52.0039.jpg	http://collections.smvk.se/carlotta-em/web/image/tn/1230847/1935.52.0039.jpg
7E31FFD2B3724AC180A84C374F8FE67B	http://collections.smvk.se/carlotta-em/web/image/zoom/1230846/1935.52.0039.jpg	http://collections.smvk.se/carlotta-em/web/image/tn/1230847/1935.52.0039.jpg
25D01136CBC04070B964E3185FBA473D	http://collections.smvk.se/carlotta-em/web/image/zoom/1230938/1935.52.0040_bak.jpg	http://collections.smvk.se/carlotta-em/web/image/tn/1230939/1935.52.0040_bak.jpg
12CD925EA0A24454B5D3D0AA8157F8B9	http://collections.smvk.se/carlotta-em/web/image/zoom/1230938/1935.52.0040_bak.jpg	http://collections.smvk.se/carlotta-em/web/image/tn/1230939/1935.52.0040_bak.jpg
C54358ED672B4AAB8253D615D0979EA6	http://collections.smvk.se/carlotta-em/web/image/zoom/1231085/1935.52.0040.jpg	http://collections.smvk.se/carlotta-em/web/image/tn/1231086/1935.52.0040.jpg
854D32595292426990016519F8B27448	http://collections.smvk.se/carlotta-em/web/image/zoom/1231085/1935.52.0040.jpg	http://collections.smvk.se/carlotta-em/web/image/tn/1231086/1935.52.0040.jpg
12DB5EC775994FEC8A805A67ADDE781F	http://collections.smvk.se/carlotta-em/web/image/zoom/1230999/1935.52.0041.jpg	http://collections.smvk.se/carlotta-em/web/image/tn/1231000/1935.52.0041.jpg
69751AFD6C3B412CAADB3C37A40A5F94	http://collections.smvk.se/carlotta-em/web/image/zoom/1230999/1935.52.0041.jpg	http://collections.smvk.se/carlotta-em/web/image/tn/1231000/1935.52.0041.jpg
699115AD660949AFB4996B8A80BE0669	http://collections.smvk.se/carlotta-em/web/image/zoom/1231115/1935.52.0041_bak.jpg	http://collections.smvk.se/carlotta-em/web/image/tn/1231116/1935.52.0041_bak.jpg
A484BF63D0FF41A08948810B8640F65F	http://collections.smvk.se/carlotta-em/web/image/zoom/1231115/1935.52.0041_bak.jpg	http://collections.smvk.se/carlotta-em/web/image/tn/1231116/1935.52.0041_bak.jpg
300185E999B64FF38C9E684BB69EB55E	http://collections.smvk.se/carlotta-em/web/image/zoom/1249618/1941.36.0001.jpg	http://collections.smvk.se/carlotta-em/web/image/tn/1249619/1941.36.0001.jpg
1830E24A1C8F41589DC38FBC16C2144E	http://collections.smvk.se/carlotta-em/web/image/zoom/1249618/1941.36.0001.jpg	http://collections.smvk.se/carlotta-em/web/image/tn/1249619/1941.36.0001.jpg
403DBF1793F6444F9319C90395DE8672	http://collections.smvk.se/carlotta-em/web/image/zoom/1249635/1941.36.0002_bak.jpg	http://collections.smvk.se/carlotta-em/web/image/tn/1249636/1941.36.0002_bak.jpg
2923A6BEBD7347AB8BB7BF3914C34E76	http://collections.smvk.se/carlotta-em/web/image/zoom/1249635/1941.36.0002_bak.jpg	http://collections.smvk.se/carlotta-em/web/image/tn/1249636/1941.36.0002_bak.jpg
C502BA536DD547D6B75A8600EAD835B4	http://collections.smvk.se/carlotta-em/web/image/zoom/1249694/1941.36.0002.jpg	http://collections.smvk.se/carlotta-em/web/image/tn/1249695/1941.36.0002.jpg
70F419B29D8B407AB5C44EA1FD5AD360	http://collections.smvk.se/carlotta-em/web/image/zoom/1249694/1941.36.0002.jpg	http://collections.smvk.se/carlotta-em/web/image/tn/1249695/1941.36.0002.jpg
